datetime,TMP,RH,WS,WD
2024-01-17 17:00:00,22.0,33.2,25.1,263.0
2024-01-17 18:00:00,19.5,42.3,19.9,295.0
2024-01-17 19:00:00,17.2,54.6,19.7,288.0
2024-01-17 20:00:00,16.7,56.5,13.7,267.0
2024-01-17 21:00:00,14.5,71.7,13.2,255.0
2024-01-17 22:00:00,13.0,85.3,11.7,282.0
2024-01-17 23:00:00,12.6,85.2,13.5,210.0
2024-01-18 00:00:00,12.2,71.1,19.3,286.0
2024-01-18 01:00:00,11.7,70.8,11.6,265.0
2024-01-18 02:00:00,11.2,62.7,13.1,272.0
2024-01-18 03:00:00,10.6,62.7,12.5,253.0
2024-01-18 04:00:00,10.4,59.6,12.0,263.0
2024-01-18 05:00:00,10.2,58.8,10.3,203.0
2024-01-18 06:00:00,10.2,59.9,12.4,217.0
2024-01-18 07:00:00,11.4,56.1,14.9,195.0
2024-01-18 08:00:00,13.1,50.5,17.2,300.0
2024-01-18 09:00:00,13.5,46.7,16.0,260.0
2024-01-18 10:00:00,15.5,42.2,23.7,185.0
2024-01-18 11:00:00,16.9,38.1,33.6,296.0
2024-01-18 12:00:00,17.7,36.6,35.4,286.0
2024-01-18 13:00:00,18.7,34.9,35.7,290.0
2024-01-18 14:00:00,19.3,34.0,33.3,290.0
2024-01-18 15:00:00,19.4,34.7,31.2,291.0
2024-01-18 16:00:00,18.9,36.7,35.2,276.0
2024-01-18 17:00:00,17.5,40.0,35.6,298.0
2024-01-18 18:00:00,16.8,42.8,27.9,284.0
2024-01-18 19:00:00,15.9,45.5,24.2,289.0
2024-01-18 20:00:00,15.3,47.6,22.7,268.0
2024-01-18 21:00:00,14.5,51.2,19.9,275.0
2024-01-18 22:00:00,14.0,55.9,15.5,262.0
2024-01-18 23:00:00,13.8,57.0,12.9,270.0
2024-01-19 00:00:00,13.7,58.5,11.1,188.0
2024-01-19 01:00:00,13.7,58.6,12.2,216.0
2024-01-19 02:00:00,13.6,58.4,11.3,263.0
2024-01-19 03:00:00,13.6,57.9,9.7,240.0
2024-01-19 04:00:00,12.8,62.6,6.2,72.0
2024-01-19 05:00:00,11.2,70.5,5.1,322.0
2024-01-19 06:00:00,11.7,70.1,7.1,294.0
2024-01-19 07:00:00,13.8,62.3,11.0,277.0
2024-01-19 08:00:00,15.8,52.6,15.0,286.0
2024-01-19 09:00:00,17.6,48.0,10.8,10.0
2024-01-19 10:00:00,18.8,45.8,11.1,130.0
2024-01-19 11:00:00,19.5,43.4,12.5,332.0
2024-01-19 12:00:00,20.4,38.7,19.0,335.0
2024-01-19 13:00:00,21.7,35.0,16.1,344.0
2024-01-19 14:00:00,22.6,32.9,13.4,34.0
2024-01-19 15:00:00,22.9,31.4,11.8,138.0
2024-01-19 16:00:00,22.8,30.3,11.2,138.0
2024-01-19 17:00:00,23.0,27.8,15.2,358.0
2024-01-19 18:00:00,22.2,29.1,15.4,322.0
2024-01-19 19:00:00,20.5,33.8,12.9,286.0
2024-01-19 20:00:00,17.7,43.6,7.6,278.0
2024-01-19 21:00:00,15.1,55.0,8.6,301.0
2024-01-19 22:00:00,14.2,59.8,10.8,297.0
2024-01-19 23:00:00,13.2,65.1,13.1,292.0
2024-01-20 00:00:00,12.3,69.2,11.6,291.0
2024-01-20 01:00:00,11.3,74.4,12.2,295.0
2024-01-20 02:00:00,10.5,79.3,12.9,286.0
2024-01-20 03:00:00,10.1,81.4,13.8,292.0
2024-01-20 04:00:00,9.5,83.6,13.5,274.0
2024-01-20 05:00:00,9.0,85.5,12.6,295.0
2024-01-20 06:00:00,9.2,85.3,10.8,276.0
2024-01-20 07:00:00,11.6,76.1,11.4,262.0
2024-01-20 08:00:00,13.8,66.6,9.8,247.0
2024-01-20 09:00:00,16.6,56.5,10.6,228.0
2024-01-20 10:00:00,19.4,44.3,14.1,306.0
2024-01-20 11:00:00,21.8,36.5,12.7,339.0
2024-01-20 12:00:00,24.4,25.7,11.5,337.0
2024-01-20 13:00:00,26.0,19.9,11.7,137.0
2024-01-20 14:00:00,27.1,17.5,7.8,306.0
2024-01-20 15:00:00,27.2,16.8,13.4,290.0
2024-01-20 16:00:00,27.6,17.1,12.2,63.0
2024-01-20 17:00:00,27.0,19.3,15.5,322.0
2024-01-20 18:00:00,25.8,23.3,14.9,315.0
2024-01-20 19:00:00,23.8,28.2,12.1,281.0
2024-01-20 20:00:00,19.9,41.7,6.3,275.0
2024-01-20 21:00:00,17.4,52.2,8.3,294.0
2024-01-20 22:00:00,15.8,58.0,9.3,286.0
2024-01-20 23:00:00,15.1,61.0,9.9,279.0
2024-01-21 00:00:00,14.6,64.8,10.2,285.0
2024-01-21 01:00:00,12.4,73.4,8.3,323.0
2024-01-21 02:00:00,11.2,79.2,7.2,324.0
2024-01-21 03:00:00,10.4,82.9,7.8,305.0
2024-01-21 04:00:00,9.9,84.3,8.1,299.0
2024-01-21 05:00:00,9.1,88.2,6.4,98.0
2024-01-21 06:00:00,8.9,89.9,4.6,317.0
2024-01-21 07:00:00,11.9,78.2,8.7,314.0
2024-01-21 08:00:00,14.5,66.6,8.7,276.0
2024-01-21 09:00:00,17.4,56.8,7.0,303.0
2024-01-21 10:00:00,20.2,47.4,8.0,175.0
2024-01-21 11:00:00,23.4,35.0,11.7,320.0
2024-01-21 12:00:00,26.0,28.7,11.2,330.0
2024-01-21 13:00:00,28.2,22.9,9.7,283.0
2024-01-21 14:00:00,30.0,19.0,10.0,318.0
2024-01-21 15:00:00,31.0,16.8,5.6,271.0
2024-01-21 16:00:00,31.2,16.9,0.8,0.0
2024-01-21 17:00:00,30.9,15.9,4.9,0.0
2024-01-21 18:00:00,30.1,15.1,5.7,290.0
2024-01-21 19:00:00,26.9,20.9,8.8,301.0
2024-01-21 20:00:00,22.7,33.4,8.9,285.0
2024-01-21 21:00:00,20.2,44.2,11.7,296.0
2024-01-21 22:00:00,19.2,48.9,11.8,278.0
2024-01-21 23:00:00,17.2,55.7,10.5,267.0
2024-01-22 00:00:00,16.1,60.8,10.1,303.0
2024-01-22 01:00:00,14.9,65.0,9.9,302.0
2024-01-22 02:00:00,13.4,72.2,7.0,313.0
2024-01-22 03:00:00,11.6,80.3,5.3,292.0
2024-01-22 04:00:00,11.0,83.7,7.6,302.0
2024-01-22 05:00:00,10.0,88.2,3.6,306.0
2024-01-22 06:00:00,9.8,90.3,3.5,81.0
2024-01-22 07:00:00,13.9,75.7,4.0,91.0
2024-01-22 08:00:00,17.0,59.9,4.8,85.0
2024-01-22 09:00:00,19.5,50.8,5.9,141.0
2024-01-22 10:00:00,22.7,43.2,4.2,321.0
2024-01-22 11:00:00,25.7,35.8,0.4,214.0
2024-01-22 12:00:00,28.8,30.2,0.0,0.0
2024-01-22 13:00:00,31.2,23.6,0.0,0.0
2024-01-22 14:00:00,33.1,19.4,0.1,0.0
2024-01-22 15:00:00,34.8,17.6,0.3,0.0
2024-01-22 16:00:00,35.2,16.9,1.0,0.0
2024-01-22 17:00:00,34.6,16.9,4.0,0.0
2024-01-22 18:00:00,33.9,17.2,0.6,0.0
2024-01-22 19:00:00,31.3,21.7,5.8,290.0
2024-01-22 20:00:00,25.8,35.6,8.0,0.0
2024-01-22 21:00:00,23.0,45.0,10.2,302.0
2024-01-22 22:00:00,21.1,51.1,10.7,276.0
2024-01-22 23:00:00,19.5,56.1,9.7,303.0
2024-01-23 00:00:00,18.1,61.6,9.4,306.0
2024-01-23 01:00:00,17.0,66.4,7.2,292.0
2024-01-23 02:00:00,15.6,72.1,4.9,308.0
2024-01-23 03:00:00,15.3,74.9,11.0,321.0
2024-01-23 04:00:00,14.8,76.6,9.9,294.0
2024-01-23 05:00:00,13.9,81.2,9.0,322.0
2024-01-23 06:00:00,13.9,81.9,6.0,301.0
2024-01-23 07:00:00,16.2,74.6,8.6,329.0
2024-01-23 08:00:00,18.6,66.2,12.1,255.0
2024-01-23 09:00:00,22.0,51.4,13.7,239.0
2024-01-23 10:00:00,25.1,34.4,16.2,305.0
2024-01-23 11:00:00,27.5,25.6,8.2,337.0
2024-01-23 12:00:00,28.7,19.5,21.5,0.0
2024-01-23 13:00:00,29.0,18.9,29.3,287.0
2024-01-23 14:00:00,28.8,19.2,35.6,276.0
2024-01-23 15:00:00,28.7,18.2,35.0,294.0
2024-01-23 16:00:00,28.2,18.1,36.6,290.0
2024-01-23 17:00:00,26.9,18.5,39.3,284.0
2024-01-23 18:00:00,25.1,18.3,35.8,291.0
2024-01-23 19:00:00,23.0,18.0,28.7,286.0
2024-01-23 20:00:00,20.9,27.2,20.7,281.0
2024-01-23 21:00:00,19.9,33.4,19.9,266.0
2024-01-23 22:00:00,19.4,34.1,17.2,275.0
2024-01-23 23:00:00,19.0,34.3,11.9,252.0
2024-01-24 00:00:00,18.0,40.6,9.0,192.0
2024-01-24 01:00:00,17.4,45.6,8.1,331.0
2024-01-24 02:00:00,16.5,51.8,6.6,293.0
2024-01-24 03:00:00,16.2,54.8,8.2,8.0
2024-01-24 04:00:00,15.4,59.0,7.8,280.0
2024-01-24 05:00:00,15.1,60.8,7.1,298.0
2024-01-24 06:00:00,14.4,65.2,4.3,298.0
2024-01-24 07:00:00,17.0,59.3,4.4,30.0
2024-01-24 08:00:00,19.7,50.0,6.4,112.0
2024-01-24 09:00:00,22.3,39.7,23.8,283.0
2024-01-24 10:00:00,23.4,36.7,25.5,280.0
2024-01-24 11:00:00,24.8,35.6,24.0,275.0
2024-01-24 12:00:00,26.0,33.0,26.1,260.0
2024-01-24 13:00:00,26.8,30.3,30.1,283.0
2024-01-24 14:00:00,27.0,30.1,24.0,292.0
2024-01-24 15:00:00,26.8,30.2,23.5,301.0
2024-01-24 16:00:00,26.6,30.5,24.7,294.0
2024-01-24 17:00:00,25.8,30.6,25.6,290.0
2024-01-24 18:00:00,24.0,34.1,18.1,291.0
2024-01-24 19:00:00,22.4,38.8,20.4,283.0
2024-01-24 20:00:00,21.1,41.8,19.0,309.0
2024-01-24 21:00:00,20.4,44.8,17.6,266.0
2024-01-24 22:00:00,20.0,47.6,15.5,286.0
2024-01-24 23:00:00,19.2,52.2,13.4,331.0
2024-01-25 00:00:00,19.7,53.9,15.7,290.0
2024-01-25 01:00:00,19.6,56.4,15.2,289.0
2024-01-25 02:00:00,19.7,57.0,12.3,243.0
2024-01-25 03:00:00,19.5,59.2,11.0,278.0
2024-01-25 04:00:00,19.4,60.1,10.4,279.0
2024-01-25 05:00:00,19.1,62.8,8.4,305.0
2024-01-25 06:00:00,19.4,62.8,8.1,337.0
2024-01-25 07:00:00,20.9,57.3,9.0,322.0
2024-01-25 08:00:00,22.5,51.8,9.8,296.0
2024-01-25 09:00:00,25.3,41.2,26.7,303.0
2024-01-25 10:00:00,26.2,38.6,27.2,284.0
2024-01-25 11:00:00,27.2,36.8,24.9,271.0
2024-01-25 12:00:00,27.9,35.7,23.8,286.0
2024-01-25 13:00:00,28.8,33.9,19.7,288.0
2024-01-25 14:00:00,29.4,32.5,19.5,307.0
2024-01-25 15:00:00,29.7,32.9,18.3,243.0
2024-01-25 16:00:00,29.7,33.0,15.8,0.0
2024-01-25 17:00:00,29.2,33.1,16.5,287.0
2024-01-25 18:00:00,28.0,35.6,15.6,159.0
2024-01-25 19:00:00,26.0,38.6,15.7,328.0
2024-01-25 20:00:00,24.6,41.8,11.2,310.0
2024-01-25 21:00:00,23.7,43.3,10.7,314.0
2024-01-25 22:00:00,23.2,44.9,9.3,244.0
2024-01-25 23:00:00,22.2,49.0,7.8,278.0
2024-01-26 00:00:00,19.7,58.6,7.0,305.0
2024-01-26 01:00:00,18.7,62.5,7.9,324.0
2024-01-26 02:00:00,17.0,69.8,5.2,333.0
2024-01-26 03:00:00,15.6,74.8,4.3,265.0
2024-01-26 04:00:00,15.2,76.5,7.8,290.0
2024-01-26 05:00:00,15.0,77.9,9.6,306.0
2024-01-26 06:00:00,15.7,74.4,9.1,286.0
2024-01-26 07:00:00,18.1,63.6,9.6,299.0
2024-01-26 08:00:00,19.8,55.4,5.6,277.0
2024-01-26 09:00:00,22.9,40.3,9.3,12.0
2024-01-26 10:00:00,25.6,31.1,18.3,320.0
2024-01-26 11:00:00,25.5,33.1,19.5,251.0
2024-01-26 12:00:00,26.5,33.5,23.9,315.0
2024-01-26 13:00:00,27.3,34.6,29.1,264.0
2024-01-26 14:00:00,26.6,37.6,29.0,270.0
2024-01-26 15:00:00,24.8,42.4,19.4,260.0
2024-01-26 16:00:00,24.1,41.2,17.3,290.0
2024-01-26 17:00:00,23.1,42.1,15.8,309.0
2024-01-26 18:00:00,22.4,43.2,14.9,271.0
2024-01-26 19:00:00,21.4,48.3,11.2,177.0
2024-01-26 20:00:00,20.7,53.6,11.7,259.0
2024-01-26 21:00:00,20.0,58.6,14.4,209.0
2024-01-26 22:00:00,19.2,64.3,11.4,339.0
2024-01-26 23:00:00,18.8,64.1,14.9,355.0
2024-01-27 00:00:00,18.3,62.6,15.9,252.0
2024-01-27 01:00:00,17.1,70.7,12.9,263.0
2024-01-27 02:00:00,16.4,75.2,8.2,282.0
2024-01-27 03:00:00,17.5,58.8,15.0,276.0
2024-01-27 04:00:00,18.2,49.4,23.6,295.0
2024-01-27 05:00:00,17.6,54.8,29.8,292.0
2024-01-27 06:00:00,17.1,57.5,19.7,300.0
2024-01-27 07:00:00,17.7,55.1,14.5,241.0
2024-01-27 08:00:00,19.2,51.6,30.6,283.0
2024-01-27 09:00:00,20.4,44.9,33.8,318.0
2024-01-27 10:00:00,21.2,39.0,31.9,288.0
2024-01-27 11:00:00,21.9,35.5,33.8,287.0
2024-01-27 12:00:00,22.5,31.6,33.2,296.0
2024-01-27 13:00:00,23.2,27.6,32.3,286.0
2024-01-27 14:00:00,23.6,23.2,29.4,311.0
2024-01-27 15:00:00,24.1,19.5,27.3,292.0
2024-01-27 16:00:00,24.3,17.9,23.9,287.0
2024-01-27 17:00:00,23.9,19.6,16.5,304.0
2024-01-27 18:00:00,22.3,24.8,15.7,280.0
2024-01-27 19:00:00,20.8,30.0,13.8,317.0
2024-01-27 20:00:00,18.4,38.3,12.2,301.0
2024-01-27 21:00:00,16.7,43.5,10.7,312.0
2024-01-27 22:00:00,15.4,49.4,10.6,296.0
2024-01-27 23:00:00,14.2,54.4,10.2,281.0
2024-01-28 00:00:00,13.7,58.3,10.3,286.0
2024-01-28 01:00:00,13.4,61.2,8.9,284.0
2024-01-28 02:00:00,12.7,65.3,8.3,280.0
2024-01-28 03:00:00,11.4,70.7,6.5,308.0
2024-01-28 04:00:00,11.5,71.6,9.1,296.0
2024-01-28 05:00:00,10.7,77.1,3.7,294.0
2024-01-28 06:00:00,10.7,79.7,2.9,316.0
2024-01-28 07:00:00,11.8,76.3,5.5,140.0
2024-01-28 08:00:00,13.9,66.4,8.3,306.0
2024-01-28 09:00:00,15.9,59.2,11.2,300.0
2024-01-28 10:00:00,17.6,52.3,14.0,283.0
2024-01-28 11:00:00,20.0,42.6,14.4,256.0
2024-01-28 12:00:00,23.0,33.4,12.7,317.0
2024-01-28 13:00:00,25.8,22.4,13.4,293.0
2024-01-28 14:00:00,27.4,15.0,17.6,129.0
2024-01-28 15:00:00,27.4,14.2,29.0,289.0
2024-01-28 16:00:00,26.2,16.5,36.6,296.0
2024-01-28 17:00:00,24.4,16.8,38.0,278.0
2024-01-28 18:00:00,22.7,16.4,37.3,292.0
2024-01-28 19:00:00,20.1,22.6,33.3,284.0
2024-01-28 20:00:00,18.2,31.8,29.7,291.0
2024-01-28 21:00:00,16.8,39.1,23.9,269.0
2024-01-28 22:00:00,15.6,44.0,16.6,275.0
2024-01-28 23:00:00,14.8,45.1,8.5,229.0
2024-01-29 00:00:00,12.2,55.5,6.1,274.0
2024-01-29 01:00:00,11.6,57.8,11.6,268.0
2024-01-29 02:00:00,11.6,57.3,12.3,267.0
2024-01-29 03:00:00,10.3,62.9,12.8,304.0
2024-01-29 04:00:00,9.6,67.0,13.1,293.0
2024-01-29 05:00:00,9.0,67.6,14.8,290.0
2024-01-29 06:00:00,8.9,67.5,14.0,299.0
2024-01-29 07:00:00,11.7,59.6,11.9,300.0
2024-01-29 08:00:00,13.8,51.8,12.3,269.0
2024-01-29 09:00:00,15.8,45.9,9.8,263.0
2024-01-29 10:00:00,18.4,34.4,13.8,321.0
2024-01-29 11:00:00,21.2,25.0,13.5,301.0
2024-01-29 12:00:00,23.6,19.2,12.5,274.0
2024-01-29 13:00:00,24.6,16.1,11.3,148.0
2024-01-29 14:00:00,25.6,15.4,12.5,6.0
2024-01-29 15:00:00,26.2,14.4,12.6,291.0
2024-01-29 16:00:00,25.7,16.0,10.5,333.0
2024-01-29 17:00:00,25.0,18.1,12.7,286.0
2024-01-29 18:00:00,23.5,20.1,13.4,330.0
2024-01-29 19:00:00,22.1,25.3,11.2,295.0
2024-01-29 20:00:00,20.8,29.1,10.2,358.0
2024-01-29 21:00:00,19.0,33.1,6.9,304.0
2024-01-29 22:00:00,17.3,40.1,8.4,321.0
2024-01-29 23:00:00,17.4,42.2,11.5,280.0
2024-01-30 00:00:00,16.4,48.8,10.5,299.0
2024-01-30 01:00:00,14.9,55.0,8.0,271.0
2024-01-30 02:00:00,13.4,61.2,7.6,295.0
2024-01-30 03:00:00,11.6,69.5,7.6,293.0
2024-01-30 04:00:00,10.3,73.9,2.7,15.0
2024-01-30 05:00:00,9.4,77.8,6.5,326.0
2024-01-30 06:00:00,9.3,79.0,3.4,257.0
2024-01-30 07:00:00,12.6,66.4,6.1,293.0
2024-01-30 08:00:00,15.3,54.0,9.5,283.0
2024-01-30 09:00:00,18.0,45.7,8.9,237.0
2024-01-30 10:00:00,21.2,36.4,17.1,331.0
2024-01-30 11:00:00,23.0,33.3,26.8,46.0
2024-01-30 12:00:00,24.1,30.6,32.4,288.0
2024-01-30 13:00:00,24.7,29.2,33.4,324.0
2024-01-30 14:00:00,24.8,30.2,33.7,276.0
2024-01-30 15:00:00,24.3,31.9,22.6,308.0
2024-01-30 16:00:00,23.9,33.2,31.6,297.0
2024-01-30 17:00:00,22.4,38.2,31.4,293.0
2024-01-30 18:00:00,21.2,42.0,26.1,282.0
2024-01-30 19:00:00,20.5,44.0,19.0,284.0
2024-01-30 20:00:00,19.8,47.4,16.2,276.0
2024-01-30 21:00:00,19.6,49.4,13.3,255.0
2024-01-30 22:00:00,19.6,49.8,17.3,276.0
2024-01-30 23:00:00,19.2,51.5,21.1,290.0
2024-01-31 00:00:00,18.9,52.5,20.4,280.0
2024-01-31 01:00:00,18.8,51.9,19.8,277.0
2024-01-31 02:00:00,18.8,52.1,19.8,278.0
2024-01-31 03:00:00,18.4,54.8,13.5,271.0
2024-01-31 04:00:00,18.2,56.4,9.7,261.0
2024-01-31 05:00:00,17.7,59.1,6.1,294.0
2024-01-31 06:00:00,17.4,60.8,5.1,102.0
2024-01-31 07:00:00,18.2,57.2,7.1,273.0
2024-01-31 08:00:00,18.6,56.7,7.4,263.0
2024-01-31 09:00:00,18.5,57.3,10.8,326.0
2024-01-31 10:00:00,18.3,61.9,10.0,239.0
2024-01-31 11:00:00,18.8,62.0,9.5,347.0
2024-01-31 12:00:00,19.9,57.9,14.4,37.0
2024-01-31 13:00:00,21.1,53.3,20.8,284.0
2024-01-31 14:00:00,22.2,50.8,29.4,293.0
2024-01-31 15:00:00,21.5,52.5,27.1,282.0
2024-01-31 16:00:00,21.4,52.2,23.5,254.0
2024-01-31 17:00:00,20.7,54.1,17.7,254.0
2024-01-31 18:00:00,20.1,57.8,12.7,280.0
2024-01-31 19:00:00,19.8,59.4,9.9,181.0
2024-01-31 20:00:00,19.3,62.2,11.6,183.0
2024-01-31 21:00:00,17.9,72.8,7.3,37.0
2024-01-31 22:00:00,17.0,79.7,6.1,285.0
2024-01-31 23:00:00,16.3,87.4,6.2,306.0
2024-02-01 00:00:00,16.2,87.8,6.6,285.0
2024-02-01 01:00:00,16.2,85.4,5.4,352.0
2024-02-01 02:00:00,16.3,82.1,8.9,308.0
2024-02-01 03:00:00,15.7,88.3,7.6,302.0
2024-02-01 04:00:00,15.2,91.5,6.0,292.0
2024-02-01 05:00:00,15.2,91.6,8.0,332.0
2024-02-01 06:00:00,15.2,91.5,8.7,286.0
2024-02-01 07:00:00,16.5,85.0,5.0,284.0
2024-02-01 08:00:00,18.4,75.1,9.3,305.0
2024-02-01 09:00:00,20.9,61.5,9.7,295.0
2024-02-01 10:00:00,22.7,51.7,16.0,284.0
2024-02-01 11:00:00,23.8,46.0,19.6,267.0
2024-02-01 12:00:00,23.5,47.2,18.1,282.0
2024-02-01 13:00:00,23.5,45.8,16.5,3.0
2024-02-01 14:00:00,25.3,37.8,24.0,279.0
2024-02-01 15:00:00,25.0,37.8,21.8,301.0
2024-02-01 16:00:00,25.2,36.8,20.2,279.0
2024-02-01 17:00:00,24.7,36.8,16.8,102.0
2024-02-01 18:00:00,23.9,39.4,15.1,296.0
2024-02-01 19:00:00,22.5,42.9,12.3,285.0
2024-02-01 20:00:00,21.5,45.8,10.7,258.0
2024-02-01 21:00:00,20.0,50.4,8.5,291.0
2024-02-01 22:00:00,19.3,52.2,7.7,272.0
2024-02-01 23:00:00,17.5,57.9,5.5,292.0
2024-02-02 00:00:00,17.0,60.4,5.4,321.0
2024-02-02 01:00:00,17.2,62.5,5.1,276.0
2024-02-02 02:00:00,16.8,67.1,6.0,249.0
2024-02-02 03:00:00,17.1,65.1,6.4,246.0
2024-02-02 04:00:00,16.7,66.4,7.1,273.0
2024-02-02 05:00:00,16.6,68.9,6.2,265.0
2024-02-02 06:00:00,15.5,87.8,6.7,302.0
2024-02-02 07:00:00,15.7,91.7,8.2,272.0
2024-02-02 08:00:00,16.4,90.5,5.8,285.0
2024-02-02 09:00:00,19.4,57.0,21.8,344.0
2024-02-02 10:00:00,20.7,48.4,28.7,271.0
2024-02-02 11:00:00,21.3,46.3,30.2,278.0
2024-02-02 12:00:00,21.1,51.0,29.5,284.0
2024-02-02 13:00:00,19.5,63.0,26.7,302.0
2024-02-02 14:00:00,18.1,69.8,27.7,291.0
2024-02-02 15:00:00,17.6,73.7,28.8,255.0
2024-02-02 16:00:00,19.4,48.6,36.1,273.0
2024-02-02 17:00:00,18.7,39.9,35.0,282.0
2024-02-02 18:00:00,17.6,40.9,28.9,277.0
2024-02-02 19:00:00,16.7,42.5,27.9,287.0
2024-02-02 20:00:00,16.5,45.8,24.7,269.0
2024-02-02 21:00:00,16.3,48.4,29.3,252.0
2024-02-02 22:00:00,16.0,45.6,27.4,294.0
2024-02-02 23:00:00,15.5,46.5,31.0,285.0
2024-02-03 00:00:00,15.0,47.8,31.1,299.0
2024-02-03 01:00:00,14.4,48.9,20.4,284.0
2024-02-03 02:00:00,13.9,50.0,22.4,281.0
2024-02-03 03:00:00,13.2,51.2,13.7,263.0
2024-02-03 04:00:00,12.2,53.9,10.0,281.0
2024-02-03 05:00:00,11.8,55.9,8.9,276.0
2024-02-03 06:00:00,9.7,68.6,5.8,272.0
2024-02-03 07:00:00,12.4,57.9,5.3,290.0
2024-02-03 08:00:00,14.1,50.4,9.2,22.0
2024-02-03 09:00:00,15.3,46.4,11.1,127.0
2024-02-03 10:00:00,16.7,39.9,12.1,325.0
2024-02-03 11:00:00,18.5,32.2,12.3,356.0
2024-02-03 12:00:00,20.2,27.0,13.8,349.0
2024-02-03 13:00:00,21.7,23.4,11.9,293.0
2024-02-03 14:00:00,22.8,23.2,12.2,296.0
2024-02-03 15:00:00,23.4,22.8,14.5,281.0
2024-02-03 16:00:00,23.5,25.6,14.1,171.0
2024-02-03 17:00:00,22.9,28.1,14.1,303.0
2024-02-03 18:00:00,21.9,31.7,12.6,311.0
2024-02-03 19:00:00,20.3,36.0,12.6,310.0
2024-02-03 20:00:00,18.0,43.7,9.5,224.0
2024-02-03 21:00:00,15.4,55.5,7.3,317.0
2024-02-03 22:00:00,14.1,60.8,7.3,294.0
2024-02-03 23:00:00,12.8,65.0,7.1,309.0
2024-02-04 00:00:00,12.2,66.7,7.6,200.0
2024-02-04 01:00:00,11.5,68.2,8.7,316.0
2024-02-04 02:00:00,10.8,70.6,9.4,285.0
2024-02-04 03:00:00,10.1,73.3,8.4,316.0
2024-02-04 04:00:00,9.6,76.5,9.1,279.0
2024-02-04 05:00:00,8.5,81.4,6.2,136.0
2024-02-04 06:00:00,8.3,84.8,4.1,336.0
2024-02-04 07:00:00,10.1,79.0,2.4,222.0
2024-02-04 08:00:00,13.0,64.9,7.3,111.0
2024-02-04 09:00:00,16.4,51.3,7.1,94.0
2024-02-04 10:00:00,19.1,39.8,5.3,262.0
2024-02-04 11:00:00,22.8,24.4,6.2,285.0
2024-02-04 12:00:00,26.0,18.8,5.7,90.0
2024-02-04 13:00:00,29.3,15.4,8.7,300.0
2024-02-04 14:00:00,31.6,13.2,15.3,285.0
2024-02-04 15:00:00,31.3,14.1,18.6,285.0
2024-02-04 16:00:00,30.6,14.2,29.0,323.0
2024-02-04 17:00:00,29.8,13.9,23.4,295.0
2024-02-04 18:00:00,28.2,15.6,19.3,258.0
2024-02-04 19:00:00,25.8,17.0,19.8,257.0
2024-02-04 20:00:00,23.9,14.4,22.5,276.0
2024-02-04 21:00:00,22.3,15.9,15.9,293.0
2024-02-04 22:00:00,20.7,22.8,14.7,279.0
2024-02-04 23:00:00,19.6,29.5,17.5,269.0
2024-02-05 00:00:00,18.7,36.5,17.0,244.0
2024-02-05 01:00:00,18.1,42.6,11.9,268.0
2024-02-05 02:00:00,17.3,48.1,8.5,276.0
2024-02-05 03:00:00,17.9,55.8,10.2,282.0
2024-02-05 04:00:00,16.4,77.7,13.9,291.0
2024-02-05 05:00:00,15.2,88.9,6.2,340.0
2024-02-05 06:00:00,15.0,92.4,4.3,327.0
2024-02-05 07:00:00,15.8,90.5,9.8,292.0
2024-02-05 08:00:00,18.5,73.5,11.6,286.0
2024-02-05 09:00:00,20.1,59.4,17.7,302.0
2024-02-05 10:00:00,21.9,48.7,27.6,278.0
2024-02-05 11:00:00,22.9,40.2,24.8,262.0
2024-02-05 12:00:00,23.9,35.7,24.8,299.0
2024-02-05 13:00:00,24.3,33.7,34.5,283.0
2024-02-05 14:00:00,24.7,31.6,31.9,295.0
2024-02-05 15:00:00,24.9,29.8,27.2,277.0
2024-02-05 16:00:00,24.6,31.4,25.7,263.0
2024-02-05 17:00:00,23.9,32.1,27.9,261.0
2024-02-05 18:00:00,22.9,32.8,23.1,265.0
2024-02-05 19:00:00,21.3,36.3,15.0,289.0
2024-02-05 20:00:00,19.0,44.8,4.8,224.0
2024-02-05 21:00:00,16.7,54.4,5.8,351.0
2024-02-05 22:00:00,16.6,56.6,4.8,285.0
2024-02-05 23:00:00,15.1,64.4,4.0,348.0
2024-02-06 00:00:00,14.7,67.4,5.0,33.0
2024-02-06 01:00:00,15.3,66.4,6.8,243.0
2024-02-06 02:00:00,14.5,71.0,4.2,354.0
2024-02-06 03:00:00,14.0,74.2,4.1,0.0
2024-02-06 04:00:00,14.5,72.9,5.9,324.0
2024-02-06 05:00:00,15.4,65.4,6.8,273.0
2024-02-06 06:00:00,16.3,56.8,8.9,348.0
2024-02-06 07:00:00,18.1,46.2,10.5,301.0
2024-02-06 08:00:00,19.0,43.5,12.3,235.0
2024-02-06 09:00:00,20.2,41.1,17.2,275.0
2024-02-06 10:00:00,21.7,36.9,23.9,264.0
2024-02-06 11:00:00,21.6,36.4,26.2,270.0
2024-02-06 12:00:00,21.9,38.4,26.1,271.0
2024-02-06 13:00:00,21.7,43.7,25.1,269.0
2024-02-06 14:00:00,19.2,60.9,20.9,271.0
2024-02-06 15:00:00,17.2,76.7,8.1,335.0
2024-02-06 16:00:00,16.3,87.3,9.4,271.0
2024-02-06 17:00:00,16.6,87.6,9.4,312.0
2024-02-06 18:00:00,18.8,57.4,26.0,182.0
